"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Podocyte Differentiation (GO:0072112)","7/11",0.00631507759503519,0.705043329721262,0,0,5.46996904024768,27.7043825346123,"MYO1E;JAG1;WT1;MAGI2;PTPRO;PROM1;KLF15"
"Positive Regulation Of Cytoplasmic Transport (GO:1903651)","7/11",0.00631507759503519,0.705043329721262,0,0,5.46996904024768,27.7043825346123,"PRKN;RAB21;MTMR2;RDX;MSN;EZR;SORL1"
"Regulation Of Ventricular Cardiac Muscle Cell Action Potential (GO:0098911)","7/11",0.00631507759503519,0.705043329721262,0,0,5.46996904024768,27.7043825346123,"DSP;RYR2;DLG1;CAV1;PKP2;CTNNA3;CACNA1C"
"Atrioventricular Valve Morphogenesis (GO:0003181)","10/19",0.00708619494869329,0.773935726570328,0,0,3.47400064252605,17.1949370683343,"EFNA1;HEYL;SMAD4;HEY2;GATA4;AXIN2;SMAD6;SOX4;TGFBR2;BMPR1A"
"Positive Regulation Of Epithelial Cell Migration (GO:0010634)","34/95",0.00772006642371161,0.78479383966701,0,0,1.74536063532246,8.48931598827378,"DOCK5;GPI;ITGB3;PIK3CB;THBS1;GLIPR2;ENPP2;KDR;ABL1;CTSH;SOX9;CLASP1;CLASP2;MAP4K4;BCAS3;ANGPT4;IQSEC1;PRKCE;WNT5A;PRKCA;AGT;MTOR;VEGFA;SMOC2;ADAM9;ITGB1BP1;PRKD1;TEK;PLPP3;DOCK1;MAPRE2;RIN2;BCAR1;FGF10"
"Integrin-Mediated Signaling Pathway (GO:0007229)","31/85",0.00785899673991354,0.78479383966701,0,0,1.79736031405809,8.71018120712233,"ITGB1;ITGB5;ITGB3;TXK;NEDD9;ADAMTS1;ITGAV;FYB2;FYB1;DST;SYK;ITGA2;ITGA1;ERBIN;FN1;APOA1;HCK;DAB2;PTPRA;ITGA11;ADAM9;MYH9;ITGB1BP1;CD47;PRKD1;PLPP3;CDH17;DOCK1;BCAR1;FERMT2;ITGA9"
"Calcium Ion Transport Into Cytosol (GO:0060402)","6/9",0.00853236392616267,0.78479383966701,0,0,6.25051588939331,29.7767627960956,"JPH4;RYR2;JPH2;CACNA1C;JPH1;SLC8A1"
"Negative Regulation Of Sodium Ion Transmembrane Transport (GO:1902306)","6/9",0.00853236392616267,0.78479383966701,0,0,6.25051588939331,29.7767627960956,"HECW2;NEDD4;PRKCE;STK39;NEDD4L;COMMD1"
"Regulation Of PERK-mediated Unfolded Protein Response (GO:1903897)","6/9",0.00853236392616267,0.78479383966701,0,0,6.25051588939331,29.7767627960956,"PPP1R15B;PTPN1;TMEM33;AGR2;BOK;NCK1"
"Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)","15/34",0.00871435272723931,0.78479383966701,0,0,2.46928827132955,11.7113005932293,"APP;SLC45A3;AVPR1B;PTH;INSR;PRKCE;IRS2;PSEN1;IGF1;SLC4A4;MTOR;RPTOR;MLXIPL;AKT2;SNCA"
"Regulation Of Cell Morphogenesis (GO:0022604)","14/31",0.008724702970625,0.78479383966701,0,0,2.57561461955597,12.2125261796614,"NTNG1;MACF1;FITM2;EFNA5;WTIP;MYO9A;STRIP1;FMNL2;CAPZB;ZMYM4;PDPN;CD44;FERMT2;SH3D19"
